id_data_consumer,time_consumer,tension,current,MAC_node
130070,"2015-09-01 08:30:05",130.0,1.12,x00x13xa2x00x40xaexc5xbf
130071,"2015-09-01 08:30:05",127.0,1.7,x00x13xa2x00x40xaexc5xbf
130072,"2015-09-01 08:30:05",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130073,"2015-09-01 08:30:05",130.0,1.37,x00x13xa2x00x40xaexc5xbf
130074,"2015-09-01 08:30:05",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130075,"2015-09-01 08:30:05",130.0,1.39,x00x13xa2x00x40xaexc5xbf
130076,"2015-09-01 08:30:05",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130077,"2015-09-01 08:30:06",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130078,"2015-09-01 08:30:06",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130079,"2015-09-01 08:30:06",130.0,1.16,x00x13xa2x00x40xaexc5xbf
130080,"2015-09-01 08:30:06",130.0,1.19,x00x13xa2x00x40xaexc5xbf
130081,"2015-09-01 08:30:06",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130082,"2015-09-01 08:30:06",130.0,1.44,x00x13xa2x00x40xaexc5xbf
130083,"2015-09-01 08:30:06",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130084,"2015-09-01 08:30:06",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130085,"2015-09-01 08:30:06",127.0,1.7,x00x13xa2x00x40xaexc5xbf
130086,"2015-09-01 08:30:07",130.0,1.19,x00x13xa2x00x40xaexc5xbf
130087,"2015-09-01 08:30:07",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130088,"2015-09-01 08:30:07",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130089,"2015-09-01 08:30:07",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130090,"2015-09-01 08:30:07",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130091,"2015-09-01 08:30:07",130.0,1.4,x00x13xa2x00x40xaexc5xbf
130092,"2015-09-01 08:30:08",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130093,"2015-09-01 08:30:08",130.0,1.38,x00x13xa2x00x40xaexc5xbf
130094,"2015-09-01 08:30:08",130.0,1.12,x00x13xa2x00x40xaexc5xbf
130095,"2015-09-01 08:30:08",130.0,1.46,x00x13xa2x00x40xaexc5xbf
130096,"2015-09-01 08:30:08",130.0,1.36,x00x13xa2x00x40xaexc5xbf
130097,"2015-09-01 08:30:08",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130098,"2015-09-01 08:30:08",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130099,"2015-09-01 08:30:08",127.0,1.5,x00x13xa2x00x40xaexc5xbf
130100,"2015-09-01 08:30:09",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130101,"2015-09-01 08:30:09",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130102,"2015-09-01 08:30:09",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130103,"2015-09-01 08:30:09",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130104,"2015-09-01 08:30:09",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130105,"2015-09-01 08:30:09",130.0,1.4,x00x13xa2x00x40xaexc5xbf
130106,"2015-09-01 08:30:09",130.0,1.39,x00x13xa2x00x40xaexc5xbf
130107,"2015-09-01 08:30:09",127.0,1.31,x00x13xa2x00x40xaexc5xbf
130108,"2015-09-01 08:30:10",130.0,1.5,x00x13xa2x00x40xaexc5xbf
130109,"2015-09-01 08:30:10",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130110,"2015-09-01 08:30:10",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130111,"2015-09-01 08:30:10",130.0,1.32,x00x13xa2x00x40xaexc5xbf
130112,"2015-09-01 08:30:10",130.0,1.48,x00x13xa2x00x40xaexc5xbf
130113,"2015-09-01 08:30:10",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130114,"2015-09-01 08:30:10",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130115,"2015-09-01 08:30:10",127.0,1.17,x00x13xa2x00x40xaexc5xbf
130116,"2015-09-01 08:30:11",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130117,"2015-09-01 08:30:11",130.0,1.44,x00x13xa2x00x40xaexc5xbf
130118,"2015-09-01 08:30:11",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130119,"2015-09-01 08:30:11",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130120,"2015-09-01 08:30:11",130.0,1.65,x00x13xa2x00x40xaexc5xbf
130121,"2015-09-01 08:30:11",130.0,1.5,x00x13xa2x00x40xaexc5xbf
130122,"2015-09-01 08:30:11",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130123,"2015-09-01 08:30:12",130.0,1.28,x00x13xa2x00x40xaexc5xbf
130124,"2015-09-01 08:30:12",130.0,1.34,x00x13xa2x00x40xaexc5xbf
130125,"2015-09-01 08:30:12",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130126,"2015-09-01 08:30:12",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130127,"2015-09-01 08:30:12",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130128,"2015-09-01 08:30:12",130.0,1.35,x00x13xa2x00x40xaexc5xbf
130129,"2015-09-01 08:30:12",130.0,1.18,x00x13xa2x00x40xaexc5xbf
130130,"2015-09-01 08:30:12",130.0,1.44,x00x13xa2x00x40xaexc5xbf
130131,"2015-09-01 08:30:13",127.0,1.56,x00x13xa2x00x40xaexc5xbf
130132,"2015-09-01 08:30:13",130.0,1.34,x00x13xa2x00x40xaexc5xbf
130133,"2015-09-01 08:30:13",130.0,1.35,x00x13xa2x00x40xaexc5xbf
130134,"2015-09-01 08:30:13",130.0,1.14,x00x13xa2x00x40xaexc5xbf
130135,"2015-09-01 08:30:13",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130136,"2015-09-01 08:30:13",130.0,1.37,x00x13xa2x00x40xaexc5xbf
130137,"2015-09-01 08:30:13",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130138,"2015-09-01 08:30:13",130.0,1.21,x00x13xa2x00x40xaexc5xbf
130139,"2015-09-01 08:30:14",124.0,1.35,x00x13xa2x00x40xaexc5xbf
130140,"2015-09-01 08:30:14",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130141,"2015-09-01 08:30:14",130.0,1.17,x00x13xa2x00x40xaexc5xbf
130142,"2015-09-01 08:30:14",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130143,"2015-09-01 08:30:14",130.0,1.9,x00x13xa2x00x40xaexc5xbf
130144,"2015-09-01 08:30:14",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130145,"2015-09-01 08:30:14",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130146,"2015-09-01 08:30:14",121.0,1.47,x00x13xa2x00x40xaexc5xbf
130147,"2015-09-01 08:30:15",130.0,1.4,x00x13xa2x00x40xaexc5xbf
130148,"2015-09-01 08:30:15",130.0,1.24,x00x13xa2x00x40xaexc5xbf
130149,"2015-09-01 08:30:15",130.0,1.38,x00x13xa2x00x40xaexc5xbf
130150,"2015-09-01 08:30:15",130.0,1.6,x00x13xa2x00x40xaexc5xbf
130151,"2015-09-01 08:30:15",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130152,"2015-09-01 08:30:15",127.0,1.19,x00x13xa2x00x40xaexc5xbf
130153,"2015-09-01 08:30:15",130.0,1.36,x00x13xa2x00x40xaexc5xbf
130154,"2015-09-01 08:30:15",130.0,1.32,x00x13xa2x00x40xaexc5xbf
130155,"2015-09-01 08:30:16",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130156,"2015-09-01 08:30:16",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130157,"2015-09-01 08:30:16",130.0,1.12,x00x13xa2x00x40xaexc5xbf
130158,"2015-09-01 08:30:16",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130159,"2015-09-01 08:30:16",130.0,1.13,x00x13xa2x00x40xaexc5xbf
130160,"2015-09-01 08:30:16",127.0,1.31,x00x13xa2x00x40xaexc5xbf
130161,"2015-09-01 08:30:16",130.0,1.45,x00x13xa2x00x40xaexc5xbf
130162,"2015-09-01 08:30:16",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130163,"2015-09-01 08:30:17",130.0,1.34,x00x13xa2x00x40xaexc5xbf
130164,"2015-09-01 08:30:17",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130165,"2015-09-01 08:30:17",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130166,"2015-09-01 08:30:17",130.0,1.58,x00x13xa2x00x40xaexc5xbf
130167,"2015-09-01 08:30:17",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130168,"2015-09-01 08:30:17",124.0,1.39,x00x13xa2x00x40xaexc5xbf
130169,"2015-09-01 08:30:18",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130170,"2015-09-01 08:30:18",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130171,"2015-09-01 08:30:18",130.0,1.7,x00x13xa2x00x40xaexc5xbf
130172,"2015-09-01 08:30:18",130.0,1.14,x00x13xa2x00x40xaexc5xbf
130173,"2015-09-01 08:30:18",130.0,1.1,x00x13xa2x00x40xaexc5xbf
130174,"2015-09-01 08:30:18",130.0,1.21,x00x13xa2x00x40xaexc5xbf
130175,"2015-09-01 08:30:18",121.0,1.33,x00x13xa2x00x40xaexc5xbf
130176,"2015-09-01 08:30:18",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130177,"2015-09-01 08:30:18",130.0,1.12,x00x13xa2x00x40xaexc5xbf
130178,"2015-09-01 08:30:19",130.0,1.17,x00x13xa2x00x40xaexc5xbf
130179,"2015-09-01 08:30:19",130.0,1.16,x00x13xa2x00x40xaexc5xbf
130180,"2015-09-01 08:30:19",130.0,1.12,x00x13xa2x00x40xaexc5xbf
130181,"2015-09-01 08:30:19",130.0,1.25,x00x13xa2x00x40xaexc5xbf
130182,"2015-09-01 08:30:19",130.0,1.25,x00x13xa2x00x40xaexc5xbf
130183,"2015-09-01 08:30:19",127.0,1.3,x00x13xa2x00x40xaexc5xbf
130184,"2015-09-01 08:30:19",130.0,1.21,x00x13xa2x00x40xaexc5xbf
130185,"2015-09-01 08:30:20",130.0,1.46,x00x13xa2x00x40xaexc5xbf
130186,"2015-09-01 08:30:20",130.0,1.0,x00x13xa2x00x40xaexc5xbf
130187,"2015-09-01 08:30:20",130.0,1.11,x00x13xa2x00x40xaexc5xbf
130188,"2015-09-01 08:30:20",127.0,1.32,x00x13xa2x00x40xaexc5xbf
